"In 1994 , UCC sold its stake in UCIL to Eveready Industries India Limited ( EIIL ) , which subsequently merged with McLeod Russel ( India ) Ltd. . Eveready"	<UNKNOWN>	"clean-up on the site in 1998 , when it terminated its 99-year lease and turned over control of the site to the state government of Madhya Pradesh ."	2
The successful advance of Soviet troops	<UNKNOWN>	resistance forces in Poland to initiate several uprisings .	2
"Land interaction weakened Talas ,"	<UNKNOWN>	the JMA to downgrade Talas from a typhoon to a severe tropical storm with winds of under .	2
"Soon , the system developed a well-defined but partially exposed low-level circulation center ( LLCC ) ,"	<UNKNOWN>	the JTWC to issue a tropical cyclone formation alert .	2
"The 1919 Treaty of Versailles dealt with Germany , and building on Wilson 's 14th point ,"	<UNKNOWN>	into being the League of Nations on 28 June 1919 .	2
Kennedy thought that an American attack against a Communist state could	<UNKNOWN>	a full-scale war against the USSR .	2
"`` And I worry about Buffy as a ` beginning , middle and"	<UNKNOWN>	' so quickly .	0
"In the days following the disaster , an international reconnaissance team of engineers was dispatched to the region"	<UNKNOWN>	a detailed preliminary survey of damaged buildings .	2
"Speech difficulties become evident due to an inability to recall vocabulary , which"	<UNKNOWN>	frequent incorrect word substitutions ( paraphasias ) .	2
"However , Kulap quickly accelerated north and exited the PAR on the same evening ,"	<UNKNOWN>	the PAGASA to issued their final advisory on the system .	2
"While European colonial powers attempted to retain some or all of their colonial empires , their losses of prestige and resources during the war rendered this unsuccessful ,"	<UNKNOWN>	decolonisation .	2
"Believing correctly that Serbian officials ( especially the officers of the Black Hand ) were involved in the plot to murder the Archduke , and wanting to finally"	<UNKNOWN>	"Serbian interference in Bosnia , Austria-Hungary delivered to Serbia on 23 July the July Ultimatum , a series of ten demands that were made intentionally unacceptable , in an effort to provoke a war with Serbia ."	2
Kennedy explained after the crisis that `` it would have politically	<UNKNOWN>	the balance of power .	0
"Political integration , especially in Europe , emerged as an effort to"	<UNKNOWN>	pre-war enmities and to create a common identity .	0
"During World War II , the British at Bletchley Park achieved a number of successes at"	<UNKNOWN>	encrypted German military communications .	0
"Talas was embedded in a baroclinic zone and the JTWC anticipated an extratropical transition , which"	<UNKNOWN>	them to issue their final warning on the system .	2
"Accordingly , the `` Aufmarsch II West '' deployment was"	<UNKNOWN>	"for the offensive of 1914 , despite its unrealistic goals and the insufficient forces Germany had available for decisive success ."	0
These were all Catholic and each wanted to	<UNKNOWN>	Protestantism in England .	0
Some of the chemicals	<UNKNOWN>	birth defects .	2
"Over the next two days , the system drifted north and developed a well defined LLCC with organized convective banding ,"	<UNKNOWN>	the JMA to upgrade the low pressure area to a tropical depression .	2
"At age 18 in 1995 , Gellar had already won a Daytime Emmy Award for Outstanding Younger"	<UNKNOWN>	Actress in a Drama Series .	0
The Yugoslav Committee was formed in Paris on 30 April 1915 but shortly moved its office to London ; Trumbić	<UNKNOWN>	the Committee .	0
"The Indian Government passed the Bhopal Gas Leak Act in March 1985 , allowing the Government of India to act as the legal representative for victims of the disaster ,"	<UNKNOWN>	the beginning of legal proceedings .	1
"Consequently , the U.S. could find itself bombing operational missiles were the blockade to fail"	<UNKNOWN>	Khrushchev to remove the missiles already on the island .	1
"In contrast with impressive Soviet victories in the Balkans , the bitter Finnish resistance to the Soviet offensive in the Karelian Isthmus denied the Soviets occupation of Finland and"	<UNKNOWN>	"the signing of Soviet-Finnish armistice on relatively mild conditions , with a subsequent shift to the Allied side by Finland ."	1
"The queen ran afoul of her cousin Mary , Queen of Scots , who was a devoted Catholic and had been"	<UNKNOWN>	to abdicate her throne as a consequence ( Scotland had recently become Protestant ) .	2
"At the time , the crisis continued unabated , and on the evening of October 24 , the Soviet news agency TASS broadcast a telegram from Khrushchev to President Kennedy , in which Khrushchev warned that the United States ' `` outright piracy '' would"	<UNKNOWN>	war .	2
The Allies agreed that the Soviet Union could use prisoners of war and civilians for	<UNKNOWN>	labor .	0
"Its written transmission , along with the veneration bestowed on certain classical works , has"	<UNKNOWN>	the expectation that performers will play a work in a way that realizes in detail the original intentions of the composer .	2
The Wars of the Roses	<UNKNOWN>	"with the victory of Henry Tudor , who became king Henry VII of England , at the Battle of Bosworth Field in 1485 , where the Yorkist king , Richard III was killed ."	2
But the rest of the country was either	<UNKNOWN>	to surrender or invaded by March 1939 .	0
"At night , he"	<UNKNOWN>	a military team that hunted and captured demons .	0
Then he turned into Angelus and when he was finally	<UNKNOWN>	"back ( after months , by Willow ) , Buffy stabbed him in order to once again save the world by closing acaphla ( against her feelings of love for him ) ."	0
"In Asia , the United States"	<UNKNOWN>	"the occupation of Japan and administrated Japan 's former islands in the Western Pacific , while the Soviets annexed Sakhalin and the Kuril Islands ."	2
"In April 1940 , Germany invaded Denmark and Norway"	<UNKNOWN>	"shipments of iron ore from Sweden , which the Allies were attempting to cut off by unilaterally mining neutral Norwegian waters ."	1
"Musical analysis of a composition aims at achieving greater understanding of it ,"	<UNKNOWN>	more meaningful hearing and a greater appreciation of the composer 's style .	2
"On May 27 , two aftershocks , one 5.2 Mw in Qingchuan County and one 5.7 Mw in Ningqiang County , Shaanxi ,"	<UNKNOWN>	"the collapse of more than 420,000 homes and injured 63 people ."	2
